"~id","~labels","name","ID","weight","Coordinate","link"
"6033","MED","BFT - D","MED2034",,,
"6034","MED","BFT - b","MED2035",,,
"6035","MED","cascade generalization","MED2036",,,
"6036","MED","spatial prediction","MED2037",,,
"6037","MED","ensemble learning","MED2038",,,
"6038","MED","classification and regression tree classifier","MED2039",,,
"6039","MED","extreme gradient boost decision tree","MED2040",,,
"6040","MED","GP","MED2041",,,
"6041","MED","genetic programming","MED2042",,,
"6042","MED","AHP - CI","MED2043",,,
"6043","MED","spatial superposition function of GIS","MED2044",,,
"6044","MED","analytic hierarchy process - comprehensive index","MED2045",,,
"6045","MED","biological climatic","MED2046",,,
"6046","MED","Bioclim","MED2047",,,
"6047","MED","mean distance","MED2048",,,
"6048","MED","domain","MED2049",,,
"6049","MED","geographic detector","MED2050",,,
"6050","MED","BP - NN","MED2051",,,
"6051","MED","BP - NN - base rainfall forecast","MED2052",,,
"6052","MED","the short - term rainfall forecast","MED2053",,,
"6053","MED","combined AHP and GIS analysis","MED2054",,,
"6054","MED","conventional datum - drive","MED2055",,,
"6055","MED","1DRCNN","MED2056",,,
"6056","MED","1D - RCNN","MED2057",,,
"6057","MED","one - dimensional residual convolution neural network","MED2058",,,
"6058","MED","De - LMT","MED2059",,,
"6059","MED","RS - LMT","MED2060",,,
"6060","MED","RoF - LMT","MED2061",,,
"6061","MED","ANFIS - HHO","MED2062",,,
"6062","MED","ANFIS - BA","MED2063",,,
"6063","MED","SVR - HHO","MED2064",,,
"6064","MED","SVR - BA","MED2065",,,
"6065","MED","Harris hawk optimisation","MED2066",,,
"6066","MED","BagBFT","MED2067",,,
"6067","MED","RFBFT","MED2068",,,
"6068","MED","GeoSOM and Stacking ensemble","MED2069",,,
"6069","MED","GeoSOM","MED2070",,,
"6070","MED","Shannon entropy theory","MED2071",,,
"6071","MED","fuzzy comprehensive","MED2072",,,
"6072","MED","FA","MED2073",,,
"6073","MED","SVR - FA","MED2074",,,
"6074","MED","firefly","MED2075",,,
"6075","MED","geographically weight logistic regression","MED2076",,,
"6076","MED","box counting","MED2077",,,
"6077","MED","KK - sample","MED2078",,,
"6078","MED","GBLS","MED2079",,,
"6079","MED","graph - represent learning","MED2080",,,
"6080","MED","CLSI","MED2081",,,
"6081","MED","comprehensive landslide susceptibility index","MED2082",,,
"6082","MED","analytical hierarchy process information value","MED2083",,,
"6083","MED","PLKLR","MED2084",,,
"6084","MED","PUKLR","MED2085",,,
"6085","MED","RBFKLR","MED2086",,,
"6086","MED","distance to river","MED2087",,,
"6087","MED","slope","MED2088",,,
"6088","MED","RFFT","MED2089",,,
"6089","MED","DFT","MED2090",,,
"6090","MED","bag - functional tree","MED2091",,,
"6091","MED","rotation forest - functional tree","MED2092",,,
"6092","MED","dag - functional tree","MED2093",,,
"6093","MED","densely connect convolutional network","MED2094",,,
"6094","MED","DFCNN","MED2095",,,
"6095","MED","deep fully connect neural network","MED2096",,,
"6096","MED","GWO - SVM","MED2097",,,
"6097","MED","deep forest","MED2098",,,
"6098","MED","twice - sample","MED2099",,,
"6099","MED","TrAdaBoost - SVM","MED2100",,,
"6100","MED","tradaboost - DT","MED2101",,,
"6101","MED","TrAdaBoost - RF","MED2102",,,
"6102","MED","tradaboost transfer learn","MED2103",,,
"6103","MED","tradaboost","MED2104",,,
"6104","MED","deep learning approach","MED2105",,,
"6105","MED","distil Swin - Transformer","MED2106",,,
"6106","MED","resnet50","MED2107",,,
"6107","MED","deit","MED2108",,,
"6108","MED","Swin","MED2109",,,
"6109","MED","DRN","MED2110",,,
"6110","MED","CSO","MED2111",,,
"6111","MED","TSA","MED2112",,,
"6112","MED","WCA","MED2113",,,
"6113","MED","WCPSO - base DRN","MED2114",,,
"6114","MED","competitive swarm optimizer","MED2115",,,
"6115","MED","Tunicate Swarm","MED2116",,,
"6116","MED","water cycle","MED2117",,,
"6117","MED","Resnet - 50","MED2118",,,
"6118","MED","generalize information entropy approach","MED2119",,,
"6119","MED","LIBSVM","MED2120",,,
"6120","MED","spatial analysis","MED2121",,,
"6121","MED","arithmetic overlay approach","MED2122",,,
"6122","MED","k2","MED2123",,,
"6123","MED","joint tree inference","MED2124",,,
"6124","MED","LITMUS","MED2125",,,
"6125","MED","RBFLN","MED2126",,,
"6126","MED","Radial Basis Function Link Networks","MED2127",,,
"6127","MED","grey theory","MED2128",,,
"6128","MED","restrict Boltzmann machine","MED2129",,,
"6129","MED","denoise autoencoder","MED2130",,,
"6130","MED","Random - forest","MED2131",,,
"6131","MED","Support - Vector - Machine","MED2132",,,
"6132","MED","naive - Bayes classifier","MED2133",,,
"6133","MED","support vector classification","MED2134",,,
"6134","MED","LE","MED2135",,,
"6135","MED","Linear Extrapolation","MED2136",,,
"6136","MED","fuzzy overlay analysis","MED2137",,,
"6137","MED","Convolutional Neural Networks","MED2138",,,
"6138","MED","TOPSIS - Entropy","MED2139",,,
"6139","MED","TCN","MED2140",,,
"6140","MED","TCN - Attn - RNN","MED2141",,,
"6141","MED","GRUs","MED2142",,,
"6142","MED","attention mechanism","MED2143",,,
"6143","MED","Attn","MED2144",,,
"6144","MED","temporal convolutional network","MED2145",,,
"6145","MED","extreme - value statistical analysis","MED2146",,,
"6146","MED","geotechnical slope stability analyse","MED2147",,,
"6147","MED","deterministic - base approach","MED2148",,,
"6148","MED","bivariate - base approach","MED2149",,,
"6149","MED","infinite slope analysis","MED2150",,,
"6150","MED","Iverson 's","MED2151",,,
"6151","MED","Copula","MED2152",,,
"6152","MED","random variable","MED2153",,,
"6153","MED","nonstationary random field","MED2154",,,
"6154","MED","long short time memory","MED2155",,,
"6155","MED","analysis incorporate unsaturated seepage","MED2156",,,
"6156","MED","EBF - KLR hybrid","MED2157",,,
"6157","MED","SI - KLR","MED2158",,,
"6158","MED","woe - KLR hybrid","MED2159",,,
"6159","MED","EBF - KLR","MED2160",,,
"6160","MED","SWCC","MED2161",,,
"6161","MED","TR","MED2162",,,
"6162","MED","a deep neural network","MED2163",,,
"6163","MED","a transformer","MED2164",,,
"6164","MED","GDBT","MED2165",,,
"6165","MED","krige interpolation","MED2166",,,
"6166","MED","finite difference","MED2167",,,
"6167","MED","CRPCs","MED2168",,,
"6168","MED","critical rainfall pattern curve","MED2169",,,
"6169","MED","Spatial Data Analysis","MED2170",,,
"6170","MED","circular failure and infinite slope","MED2171",,,
"6171","MED","expert weight of evidence","MED2172",,,
"6172","MED","transient infiltration hydrogeological","MED2173",,,
"6173","MED","interval MC simulation","MED2174",,,
"6174","MED","vertex","MED2175",,,
"6175","MED","fuzzy - base approach","MED2176",,,
"6176","MED","deterministic analysis","MED2177",,,
"6177","MED","physically base stability","MED2178",,,
"6178","MED","dynamic and steady hydrological","MED2179",,,
"6179","MED","dynamic and steady","MED2180",,,
"6180","MED","2D numerical","MED2181",,,
"6181","MED","EE","MED2182",,,
"6182","MED","BC","MED2183",,,
"6183","MED","EESVM","MED2184",,,
"6184","MED","EEANN","MED2185",,,
"6185","MED","BCSVM","MED2186",,,
"6186","MED","BCANN","MED2187",,,
"6187","MED","easyensemble","MED2188",,,
"6188","MED","BalanceCascade","MED2189",,,
"6189","MED","PEM","MED2190",,,
"6190","MED","MC","MED2191",,,
"6191","MED","bootstrap PEM","MED2192",,,
"6192","MED","MC simulation","MED2193",,,
"6193","MED","point estimate","MED2194",,,
"6194","MED","bootstrap sample","MED2195",,,
"6195","MED","Xtreme Gradient Boosting","MED2196",,,
"6196","MED","CTGAN","MED2197",,,
"6197","MED","krige","MED2198",,,
"6198","MED","conditional tabular generative adversarial","MED2199",,,
"6199","MED","simplify Newmark 's displacement","MED2200",,,
"6200","MED","knowledge - base","MED2201",,,
"6201","MED","heuristic fuzzy approach","MED2202",,,
"6202","MED","finite element numerical","MED2203",,,
"6203","MED","DT - Boosting","MED2204",,,
"6204","MED","fuzzy logic - base","MED2205",,,
"6205","MED","PLSR","MED2206",,,
"6206","MED","RR","MED2207",,,
"6207","MED","FR - PLSR","MED2208",,,
"6208","MED","FR - RR","MED2209",,,
"6209","MED","FR - SR","MED2210",,,
"6210","MED","FR - DA","MED2211",,,
"6211","MED","partial least square regression","MED2212",,,
"6212","MED","ridge regression","MED2213",,,
"6213","MED","LSSVR","MED2214",,,
"6214","MED","least square support vector regression","MED2215",,,
"6215","MED","elman neural network","MED2216",,,
"6216","MED","fuzzy decision","MED2217",,,
"6217","MED","propose","MED2218",,,
"6218","MED","DBSCAN - AHD","MED2219",,,
"6219","MED","AHD","MED2220",,,
"6220","MED","KPSO","MED2221",,,
"6221","MED","Adaptive Hausdorff Distance","MED2222",,,
"6222","MED","hierarchical clustering","MED2223",,,
"6223","MED","Sweden arc","MED2224",,,
"6224","MED","bivariate and AHP","MED2225",,,
"6225","MED","bivariate and logistic regression","MED2226",,,
"6226","MED","SAE","MED2227",,,
"6227","MED","optimize SAE","MED2228",,,
"6228","MED","stack autoencoder","MED2229",,,
"6229","MED","error backpropagation","MED2230",,,
"6230","MED","datum","MED2231",,,
"6231","MED","regression  datum","MED2232",,,
"6232","MED","DTU","MED2233",,,
"6233","MED","ID3","MED2234",,,
"6234","MED","uncertain decision tree","MED2235",,,
"6235","MED","c 4.5","MED2236",,,
"6236","MED","FROC","MED2237",,,
"6237","MED","des","MED2238",,,
"6238","MED","CS","MED2239",,,
"6239","MED","CSANN","MED2240",,,
"6240","MED","BEANN","MED2241",,,
"6241","MED","backward elimination","MED2242",,,
"6242","MED","comprehensive index","MED2243",,,
"6243","MED","ConvLSTM","MED2244",,,
"6244","MED","convolutional long short - term memory","MED2245",,,
"6245","MED","IFV","MED2246",,,
"6246","MED","XGBoost classifier","MED2247",,,
"6247","MED","logistic linear regression approach","MED2248",,,
"6248","MED","semi - empirical threshold  for net precipitation","MED2249",,,
"6249","MED","fully conceptual slope stability","MED2250",,,
"6250","MED","multivariate datum analysis","MED2251",,,
"6251","MED","bag - CDT","MED2252",,,
"6252","MED","MB - CDT","MED2253",,,
"6253","MED","hybrid bag - CDT","MED2254",,,
"6254","MED","hybrid intelligence approach","MED2255",,,
"6255","MED","rotation forest - base credal decision tree","MED2256",,,
"6256","MED","correlation statistic","MED2257",,,
"6257","MED","SBAS - InSAR","MED2258",,,
"6258","MED","Small Baseline Subsets - Interferometric Synthetic Aperture Radar","MED2259",,,
"6259","MED","Particle Swarm Optimization - Random Forest","MED2260",,,
"6260","MED","GS","MED2261",,,
"6261","MED","BO - TPE","MED2262",,,
"6262","MED","BO - GP","MED2263",,,
"6263","MED","deep learning - base optimization","MED2264",,,
"6264","MED","quantum optimization","MED2265",,,
"6265","MED","metaheuristic and bayesian optimization","MED2266",,,
"6266","MED","Bayesian  with Gaussian process","MED2267",,,
"6267","MED","advanced boosting","MED2268",,,
"6268","MED","MIV","MED2269",,,
"6269","MED","modified Information Value","MED2270",,,
"6270","MED","flexible Discriminant Analysis","MED2271",,,
"6271","MED","generalize Logistic","MED2272",,,
"6272","MED","Boosted regression tree","MED2273",,,
"6273","MED","DTs","MED2274",,,
"6274","MED","RF ensemble","MED2275",,,
"6275","MED","gain ratio","MED2276",,,
"6276","MED","LI","MED2277",,,
"6277","MED","SLM","MED2278",,,
"6278","MED","ULM","MED2279",,,
"6279","MED","supervise learning","MED2280",,,
"6280","MED","unsupervise learning","MED2281",,,
"6281","MED","LSGH - net","MED2282",,,
"6282","MED","Gaussian heatmap sample","MED2283",,,
"6283","MED","susceptibility Gaussian heatmap neural network","MED2284",,,
"6284","MED","information value  - random forest","MED2285",,,
"6285","MED","random subspace - base function tree","MED2286",,,
"6286","MED","bag - base function tree","MED2287",,,
"6287","MED","tree - base ensemble machine learning","MED2288",,,
"6288","MED","DCE","MED2289",,,
"6289","MED","XGBDCE","MED2290",,,
"6290","MED","LGBDCE","MED2291",,,
"6291","MED","LGB","MED2292",,,
"6292","MED","EQS","MED2293",,,
"6293","MED","ILW","MED2294",,,
"6294","MED","DCE loss","MED2295",,,
"6295","MED","dice - cross entropy","MED2296",,,
"6296","MED","non - balance","MED2297",,,
"6297","MED","equal - quantity sample","MED2298",,,
"6298","MED","inverse landslide - frequency weighting","MED2299",,,
"6299","MED","DADRCNN","MED2300",,,
"6300","MED","DCU","MED2301",,,
"6301","MED","DRM","MED2302",,,
"6302","MED","CARM","MED2303",,,
"6303","MED","deep attention dilate residual convolutional neural network","MED2304",,,
"6304","MED","dilate convolution unit","MED2305",,,
"6305","MED","deep residual module","MED2306",,,
"6306","MED","channel attention residual module","MED2307",,,
"6307","MED","CNN - imperialist competitive","MED2308",,,
"6308","MED","CNN - gray wolf optimizer","MED2309",,,
"6309","MED","CNN - GWO","MED2310",,,
"6310","MED","SLI","MED2311",,,
"6311","MED","Shallow Landslide Index","MED2312",,,
"6312","MED","K - mean cluster analysis","MED2313",,,
"6313","MED","Shannon -  entropy index","MED2314",,,
"6314","MED","LFS","MED2315",,,
"6315","MED","hydromechanical","MED2316",,,
"6316","MED","Local Factor of Safety","MED2317",,,
"6317","MED","RSCART","MED2318",,,
"6318","MED","hybrid RSCART","MED2319",,,
"6319","MED","Random SubSpace - base classification and regression tree","MED2320",,,
"6320","MED","effective rainfall","MED2321",,,
"6321","MED","Principal - Component - Analysis - base Multiscale GWR","MED2322",,,
"6322","MED","PCAMGWR","MED2323",,,
"6323","MED","global regression","MED2324",,,
"6324","MED","ANP - FBN","MED2325",,,
"6325","MED","TLAs","MED2326",,,
"6326","MED","VAEGAN","MED2327",,,
"6327","MED","TL","MED2328",,,
"6328","MED","BiLSTM","MED2329",,,
"6329","MED","TLA","MED2330",,,
"6330","MED","transfer learn with attribute","MED2331",,,
"6331","MED","variational autoencoder of a generative adversarial network","MED2332",,,
"6332","MED","buffer random sampling","MED2333",,,
"6333","MED","resample","MED2334",,,
"6334","MED","expert - base and bivariate statistical analysis","MED2335",,,
"6335","MED","convolutional neural network architecture","MED2336",,,
"6336","MED","GPR","MED2337",,,
"6337","MED","SI  with optimize factor","MED2338",,,
"6338","MED","GD - SI","MED2339",,,
"6339","MED","SI  with optimize factor and weight","MED2340",,,
"6340","MED","GD - GPR - SI","MED2341",,,
"6341","MED","integrate datum modality and machine learning","MED2342",,,
"6342","MED","nonlinear graph fusion","MED2343",,,
"6343","MED","WoE - LR","MED2344",,,
"6344","MED","WoE - RF","MED2345",,,
"6345","MED","FCM","MED2346",,,
"6346","MED","FCM couple with LR","MED2347",,,
"6347","MED","FA couple with LR","MED2348",,,
"6348","MED","couple  by FCM , FA and LR","MED2349",,,
"6349","MED","fuzzy c - mean cluster","MED2350",,,
"6350","MED","machine learn cluster","MED2351",,,
"6351","MED","ESF","MED2352",,,
"6352","MED","ESFLR","MED2353",,,
"6353","MED","ALR","MED2354",,,
"6354","MED","eigenvector spatial filtering - base logistic regression","MED2355",,,
"6355","MED","autologistic regression","MED2356",,,
"6356","MED","SF","MED2357",,,
"6357","MED","RBFNetwork","MED2358",,,
"6358","MED","bivariate weight - of - evidence","MED2359",,,
"6359","MED","bayesian theory","MED2360",,,
"6360","MED","functional datum analysis","MED2361",,,
"6361","MED","darjeele Himalaya within West Bengal","MED2362",,,
"6362","MED","India","MED2363",,,
"6363","MED","the logistic regression","MED2364",,,
"6364","MED","jack - knife","MED2365",,,
"6365","MED","CI","MED2366",,,
"6366","MED","Completeness Index","MED2367",,,
"6367","MED","multivariate logistic discriminant analysis","MED2368",,,
"6368","MED","the empirical likelihood ratio","MED2369",,,
"6369","MED","ANFIS approach","MED2370",,,
"6370","MED","ANFIS predictive","MED2371",,,
"6371","MED","FLR","MED2372",,,
"6372","MED","LR - PRS","MED2373",,,
"6373","MED","FLR - PRS","MED2374",,,
"6374","MED","BLR - Whole Data","MED2375",,,
"6375","MED","Fuzzy Logistic regression","MED2376",,,
"6376","MED","ALS","MED2377",,,
"6377","MED","GWPCA","MED2378",,,
"6378","MED","alternate least square","MED2379",,,
"6379","MED","geographically - weight principal component analysis","MED2380",,,
"6380","MED","SA","MED2381",,,
"6381","MED","improve DBN","MED2382",,,
"6382","MED","SSA - DBN","MED2383",,,
"6383","MED","PSO - DBN","MED2384",,,
"6384","MED","SA - DBN","MED2385",,,
"6385","MED","improve deep belief network","MED2386",,,
"6386","MED","simulate annealing","MED2387",,,
"6387","MED","sparrow search","MED2388",,,
"6388","MED","one - class SVM","MED2389",,,
"6389","MED","KDE","MED2390",,,
"6390","MED","kernel density estimation","MED2391",,,
"6391","MED","RF feature selection","MED2392",,,
"6392","MED","Chi - Squared test","MED2393",,,
"6393","MED","Random Forest Importance","MED2394",,,
"6394","MED","gain ratio measure","MED2395",,,
"6395","MED","GeoDetector - RF","MED2396",,,
"6396","MED","multicollinearity test","MED2397",,,
"6397","MED","interactive detector","MED2398",,,
"6398","MED","FCCs","MED2399",,,
"6399","MED","NDVI","MED2400",,,
"6400","MED","normalize difference vegetation index","MED2401",,,
"6401","MED","statistical feature weighting","MED2402",,,
"6402","MED","automatic feature weighting","MED2403",,,
"6403","MED","PB","MED2404",,,
"6404","MED","statistical and PB modelling","MED2405",,,
"6405","MED","woe - LMT ensemble","MED2406",,,
"6406","MED","EBF - LMT ensemble","MED2407",,,
"6407","MED","WoE - LMT","MED2408",,,
"6408","MED","bootstrappe","MED2409",,,
"6409","MED","random - subsampling","MED2410",,,
"6410","MED","mixture discriminate analysis","MED2411",,,
"6411","MED","Bootstrapping - random forest","MED2412",,,
"6412","MED","LR  - base hybrid ensemble machine learning","MED2413",,,
"6413","MED","M5P","MED2414",,,
"6414","MED","hybrid optimize machine learning","MED2415",,,
"6415","MED","binary decision tree","MED2416",,,
"6416","MED","GNN","MED2417",,,
"6417","MED","graph neural network","MED2418",,,
"6418","MED","UML","MED2419",,,
"6419","MED","GMM - RF","MED2420",,,
"6420","MED","K - means - RF","MED2421",,,
"6421","MED","UML - SML","MED2422",,,
"6422","MED","colony optimization","MED2423",,,
"6423","MED","differential evolution","MED2424",,,
"6424","MED","GIS - base statistical","MED2425",,,
"6425","MED","geon FR approach","MED2426",,,
"6426","MED","geon AHP","MED2427",,,
"6427","MED","homogenous region","MED2428",,,
"6428","MED","geon aggregation","MED2429",,,
"6429","MED","NBM","MED2430",,,
"6430","MED","RT","MED2431",,,
"6431","MED","Naive Bayes Multinomial","MED2432",,,
"6432","MED","Random Trees","MED2433",,,
"6433","MED","Multi Collinearity decision making","MED2434",,,
"6434","MED","TUs","MED2435",,,
"6435","MED","SUs","MED2436",,,
"6436","MED","LGBM - TUs","MED2437",,,
"6437","MED","terrain unit","MED2438",,,
"6438","MED","slope unit","MED2439",,,
"6439","MED","FR - weight GeoDetector","MED2440",,,
"6440","PAPER","Landslide Susceptibility Evaluation of Bayesian Optimized CNN Gengma Seismic Zone Considering InSAR Deformation","PAPER1",,,"https://www.mdpi.com/2076-3417/13/20/11388"
"6441","PAPER","Development of a landslide hazard analysis program for a 41-km railway line across 鈥淪erra do Mar鈥?range, Brazil","PAPER2",,,"https://link.springer.com/article/10.1007/s10064-023-03106-6"
"6442","PAPER","Bagging Ensemble Based on Multi-Layer Perceptron Neural Network for Landslide Susceptibility Assessment","PAPER3",,,"https://ieeexplore.ieee.org/abstract/document/10292962/"
"6443","PAPER","Robustness evaluation of fuzzy expert system and extreme learning machine for geographic information system-based landslide susceptibility zonation: A case study from Indian Himalaya","PAPER4",,,"https://link.springer.com/article/10.1007/s12665-019-8225-0"
"6444","PAPER","Influence of reservoir water level variations on slope stability and evaluation of landslide tsunami","PAPER5",,,"https://link.springer.com/article/10.1007/s10064-021-02218-1"
"6445","PAPER","GIS-Based AHP and FR Methods for Landslide Susceptibility Mapping in the Abay Gorge, Dejen-Renaissance Bridge, Central, Ethiopia","PAPER6",,,"https://link.springer.com/article/10.1007/s10706-022-02197-4"
"6446","PAPER","An integrated approach of machine learning, remote sensing, and GIS data for the landslide susceptibility mapping","PAPER7",,,"https://www.mdpi.com/2073-445X/11/8/1265"
"6447","PAPER","Abe Barek landslide and landslide susceptibility assessment in Badakhshan Province, Afghanistan","PAPER8",,,"https://link.springer.com/article/10.1007/s10346-015-0558-5"
"6448","PAPER","Combining evolutionary algorithms and machine learning models in landslide susceptibility assessments","PAPER9",,,"https://www.mdpi.com/2072-4292/12/23/3854"
"6449","PAPER","Evolutionary polynomial regression to alert rainfall-triggered landslide reactivation","PAPER10",,,"https://link.springer.com/article/10.1007/s10346-011-0274-8"
"6450","PAPER","Analysis of the triggering mechanism of landslide in the village Podi, Montenegro","PAPER11",,,"https://link.springer.com/article/10.1007/s12517-020-06285-8"
"6451","PAPER","Landslide susceptibility mapping of Central and Western Greece, combining NGI and WoE Methods, with remote sensing and ground truth data","PAPER12",,,"https://www.mdpi.com/2073-445X/10/4/402"
"6452","PAPER","Insights into large landslide mechanisms in tectonically active Agadir, Morocco: The significance of lithological, geomorphological, and soil characteristics","PAPER13",,,"https://www.sciencedirect.com/science/article/pii/S2468227623003563"
"6453","PAPER","GIS-based landslide susceptibility assessment and mapping in Ajloun and Jerash governorates in Jordan using genetic algorithm-based ensemble models","PAPER14",,,"https://link.springer.com/article/10.1007/s11600-022-00767-x"
"6454","PAPER","Comparison of landslide susceptibility based on a decision-tree model and actual landslide occurrence: The Akaishi Mountains, Japan","PAPER15",,,"https://www.sciencedirect.com/science/article/pii/S0169555X09000853"
"6455","PAPER","Landslide risk assessment and management using hybrid machine learning-based empirical models","PAPER16",,,"https://onlinelibrary.wiley.com/doi/abs/10.1002/gj.4897"
"6456","PAPER","GIS-based landslide susceptibility mapping using hybrid MCDM models","PAPER17",,,"https://link.springer.com/article/10.1007/s11069-021-04718-5"
"6457","PAPER","Regional Assessment of the Effects of Land-Use Change on Landslide Hazard By Means of Physically Based Modelling","PAPER18",,,"https://link.springer.com/article/10.1023/B:NHAZ.0000020267.39691.39"
"6458","PAPER","Hybrid meta-heuristic machine learning methods applied to landslide susceptibility mapping in the Sahel-Algiers","PAPER19",,,"https://www.sciencedirect.com/science/article/pii/S1001627922000282"
"6459","PAPER","Rainfall-Induced Landslide Susceptibility Using a Rainfall-Runoff Model and Logistic Regression","PAPER20",,,"https://www.mdpi.com/2073-4441/10/10/1354"
"6460","PAPER","Expert based landslide susceptibility mapping for energy infrastructure planning","PAPER21",,,"https://www.tandfonline.com/doi/abs/10.1080/02522667.2022.2054999"
"6461","PAPER","Landslide susceptibility mapping along road corridors in the Indian Himalayas using Bayesian logistic regression models","PAPER22",,,"https://www.sciencedirect.com/science/article/pii/S0169555X12003856"
"6462","PAPER","Comparison of GIS-based landslide susceptibility models using frequency ratio, logistic regression, and artificial neural network in a tertiary region of Ambon, Indonesia","PAPER23",,,"https://www.sciencedirect.com/science/article/pii/S0169555X16304470"
"6463","PAPER","A novel approach to probabilistic seismic landslide hazard mapping using Monte Carlo simulations","PAPER24",,,"https://www.sciencedirect.com/science/article/pii/S0013795222001016"
"6464","PAPER","Risk analysis for the Ancona landslide-IIestimation of risk to buildings","PAPER25",,,"https://link.springer.com/article/10.1007/s10346-014-0477-x"
"6465","PAPER","Landslide susceptibility assessment in the Anfu County, China: comparing different statistical and probabilistic models considering the new topo-hydrological factor (HAND)","PAPER26",,,"https://link.springer.com/article/10.1007/s12145-018-0352-8"
"6466","PAPER","Landslide susceptibility mapping by attentional factorization machines considering feature interactions","PAPER27",,,"https://www.tandfonline.com/doi/abs/10.1080/19475705.2021.1950217"
"6467","PAPER","A frequency ratio-based sampling strategy for landslide susceptibility assessment","PAPER28",,,"https://link.springer.com/article/10.1007/s10064-022-02836-3"
"6468","PAPER","Spatial Prediction of Landslide Susceptibility Using GIS-Based Data Mining Techniques of ANFIS with Whale Optimization Algorithm (WOA) and Grey Wolf Optimizer (GWO)","PAPER29",,,"https://www.mdpi.com/2076-3417/9/18/3755"
"6469","PAPER","Assessing landslide susceptibility by coupling spatial data analysis and logistic model","PAPER30",,,"https://www.mdpi.com/2071-1050/14/14/8426"
"6470","PAPER","Integrated deep learning with explainable artificial intelligence for enhanced landslide management","PAPER31",,,"https://link.springer.com/article/10.1007/s11069-023-06260-y"
"6471","PAPER","Risk assessment of resources exposed to rainfall induced landslide with the development of GIS and RS based ensemble metaheuristic machine learning algorithms","PAPER32",,,"https://www.mdpi.com/2071-1050/13/2/457"
"6472","PAPER","Modelling and mapping of landslide susceptibility regulating potential ecosystem service loss: an experimental research in Saudi Arabia","PAPER33",,,"https://www.tandfonline.com/doi/abs/10.1080/10106049.2022.2032393"
"6473","PAPER","Integrating vegetation indices and geo-environmental factors in GIS-based landslide-susceptibility mapping: using logistic regression","PAPER34",,,"https://link.springer.com/article/10.1007/s11629-021-6988-8"
"6474","PAPER","Spatial assessment of landslide risk using two novel integrations of neuro-fuzzy system and metaheuristic approaches; Ardabil Province, Iran","PAPER35",,,"https://www.tandfonline.com/doi/abs/10.1080/19475705.2020.1713234"
"6475","PAPER","Landslide susceptibility mapping using deep learning models in Ardabil province, Iran","PAPER36",,,"https://link.springer.com/article/10.1007/s00477-022-02263-6"
"6476","PAPER","Spatial landslide susceptibility assessment based on novel neural-metaheuristic geographic information system based ensembles","PAPER37",,,"https://www.mdpi.com/1424-8220/19/21/4698"
"6477","PAPER","The preparation of landslide map by Landslide Numerical Risk Factor (LNRF) model and Geographic Information System (GIS)","PAPER38",,,"https://www.sciencedirect.com/science/article/pii/S1110982314000209"
"6478","PAPER","Landslide risk analysis in the area North of Lisbon (Portugal): evaluation of direct and indirect costs resulting from a motorway disruption by slope movements","PAPER39",,,"https://link.springer.com/article/10.1007/s10346-006-0070-z"
"6479","PAPER","Assessing and mapping landslide susceptibility using different machine learning methods","PAPER40",,,"https://www.tandfonline.com/doi/abs/10.1080/10106049.2020.1837258"
"6480","PAPER","Detecting fingerprints of landslide drivers: a MaxEnt model","PAPER41",,,"https://agupubs.onlinelibrary.wiley.com/doi/abs/10.1002/jgrf.20099"
"6481","PAPER","A Tool for Classification and Regression Using Random Forest Methodology: Applications to Landslide Susceptibility Mapping and Soil Thickness Modeling","PAPER42",,,"https://link.springer.com/article/10.1007/s10666-016-9538-y"
"6482","PAPER","Landslide Susceptibility Mapping Using Statistical Methods along the Asian Highway, Bhutan","PAPER43",,,"https://www.mdpi.com/2076-3263/10/11/430"
"6483","PAPER","Risk factor detection and landslide susceptibility mapping using Geo-Detector and Random Forest Models: The 2018 Hokkaido eastern Iburi earthquake","PAPER44",,,"https://www.mdpi.com/2072-4292/13/6/1157"
"6484","PAPER","Spatial probability assessment of landslide considering increases in pore-water pressure during rainfall and earthquakes: Case studies at Atsuma and Mt. Umyeon","PAPER45",,,"https://www.sciencedirect.com/science/article/pii/S034181621930459X"
"6485","PAPER","Development of the landslide susceptibility map of Attica region, Greece, based on the method of rock engineering system","PAPER46",,,"https://www.mdpi.com/2073-445X/10/2/148"
"6486","PAPER","Landslide Susceptibility Mapping Using Multi-Criteria Decision-Making (MCDM), Statistical, and Machine Learning Models in the Aube Department, France","PAPER47",,,"https://www.mdpi.com/2673-4834/4/3/37"
"6487","PAPER","National-scale landslide susceptibility mapping in Austria using fuzzy best-worst multi-criteria decision-making","PAPER48",,,"https://www.mdpi.com/2220-9964/9/6/393"
"6488","PAPER","Landslide susceptibility mapping for Austria using geons and optimization with the Dempster-Shafer theory","PAPER49",,,"https://www.mdpi.com/2076-3417/9/24/5393"
"6489","PAPER","Towards the Use of Land Use Legacies in Landslide Modeling: Current Challenges and Future Perspectives in an Austrian Case Study","PAPER50",,,"https://www.mdpi.com/2073-445X/10/9/954"
"6490","PAPER","Counteracting flawed landslide data in statistically based landslide susceptibility modelling for very large areas: a national-scale assessment for Austria","PAPER51",,,"https://link.springer.com/article/10.1007/s10346-021-01693-7"
"6491","PAPER","GIS based statistical and physical approaches to landslide susceptibility mapping (Sebinkarahisar, Turkey)","PAPER52",,,"https://link.springer.com/article/10.1007/s10064-009-0188-z"
